96970,Photoz,2007-07-23 11:40:00,792,"I've been keenly watchin' for ANY more reports on this situation. It's well past the 4  -  5 weeks it was gonna take the Ministry to report back on test results . . . . .     to date . . . .     noodnik?? Any more dead ones turning up? Anyone fishin' 'em? Anyone catchin' 'em in their usual spots? Even though it's ONLY CARP, they bring in B I I I  G tourist bucks from Britain & Europe . . . . .    it's strange that there's been NO 'official' news release at all? Is it a carp only disease? How will several thousand big, dead, rotting carp affect the drinking water? Swimming? Any news I've missed, checking local papers through 'GOOGLE,' I'd appreciate an update on.  I MIGHT be in good enough shape to hit Hammie Harbour to test the water for carp Wednesday . . . . .     for shore fishing down there, in the EARLY morning (before daylight) what would be considered a good bait to nail a few sheepshead? Should a worm on a Mepps or Panther Martin work? Worm hung under a float? Glow-in-the-dark Cleo? I often see them feeding along the shore as I wait for Mr. Carp in the early morning, but this time I'll take a couple spare rods, so I don't have to change the riggin' on my carp rod! I've caught a few at the mouth of the Credit on Cleos, but this was draggin' 'em through deeper water?"
96985,BITEME,2007-07-23 12:10:00,1969,Brother in law said he made half a dozen trips to the dump with with carp last week on pigeon(200lbs or so)
96987,MJL,2007-07-23 12:15:00,2427,"From a few boaters I've talked to the last couple of weeks, it's already made its way into Buckhorn and Chemong (Can't personally confirm this)  I fished in the Peterborough area and the river north of it on Saturday and got into 4 fish.  July is usually my worst month up there and fish just weren't in the mood for feeding much...On the bright side, I caught up on my lost sleep.  The biggest from Saturday "
96996,Jer,2007-07-23 12:44:00,1426,"Lots of dead carp still on Upper Buckhorn (and on Chemong according to my buddy). I hauled a few to the dump on Saturday. Out fishing yesterday, we saw a couple swimming that looked very sick, eyes hazed over, white blotches on the back, swimming very sluggishly, etc.  For every 100 yards of shoreline...expect to see at least 5 or 6 floaters and lots just randomly floating in the wind. Most of the fish are big, I've only seen a couple that would be under 10 lbs."
97002,tonyb,2007-07-23 13:01:00,1637,"I'm also eagerly waiting an update on the Kawartha Carp situation...  BTW...""I've caught a few at the mouth of the Credit on Cleos, but this was draggin' 'em through deeper water? ""  Ditto in the bay.  Tony"
97029,lookinforwalleye,2007-07-23 13:44:00,4399,Scugog is back to normal have not seen a floater in weeks!
97032,OhioFisherman,2007-07-23 13:55:00,6623,"Weird that only carp are dying, they are a tough fish and handle water quality that other species won`t, just me but I would think other species would have to be affected too. Huge die offs of shad here sometimes, it makes fishing tough, you wind up snagging dead rotten shad on your lures. They lay all over the shore and make the area smell. Shad are temperature sensitive and carp don`t seem to be though.  Steve I got sheephead regularly on tubes, jigs, and crankbaits that run deep. They seem to eat anything a smallie would. No surface lures, never had one take one. A small hair jig and a piece of Uncle Josh rind works. Another fish that isn`t much to look at but some fun to catch if they are big enough. LOL Great Lakes Grouper!"
97039,danw,2007-07-23 14:09:00,72,"  I can confirm what Jer posted, I was at Bridgenorth at Chemong last weekend. I didn't catch anything that day though."
97048,Beans,2007-07-23 14:35:00,3339,I heard on 105.1 FM P'boro radio station that Lakefield Ont was having a special garbage pick-up last weekend for double bagged carp...so I guess it will hit P'boro next...  Hoping to try Carp point up this way (Bobcaygeon) sometime this week to see if they are back...
97129,ricoboxing,2007-07-23 16:54:00,398,yesterday i took the kayak to the pigeon river just north of emily provincial park. lots of dead carp. couldnt paddle 50 yards without seeing a floater. Now i know why no one was swimming at the beach!
