1084182,AKRISONER,2023-03-11 21:06:00,5558,"The concerns listed here about lithium voiding warranties is dead, all of the major motor manufacturers have changed their stance on lithiums."
1084186,Dan668,2023-03-11 22:50:00,1120,"I recall seeing certain brands being approved say on the Merc four strokes. Haven't seen anything on the Opti's yet. Issues with the alternator or something from some quick reading. But I know a few who have run with no issues. Thinking to retire my Northstar, as it will be the ninth season. Seems to be fine, but not sure if I trust it with a pair of 12's and Active Target anymore. Anyhow, interesting to see what brands everyone is targeting and what the best value seems to be."
1085255,MJIG,2023-05-13 15:24:00,227,"Have those who bought new lithium batteries for their trolling motors got any follow-up reports for this year yet (good or bad), including brand and model?"
1085257,tbayboy,2023-05-13 18:06:00,1497,I bought mine (2 12v60ah size 24) from canbat early last season and was very happy with them. I left them at the charge they were at when I put the boat away last fall (70% or so) and they stayed that way all winter (inside a garage heated at 10 degrees). Topped them up for opener last week just fine. Two 6 hour days since then and they seem to be working as well as last year.  No complaints at all.
1085260,CrowMan,2023-05-13 19:26:00,413,"I ended up buying the AOLithium 12v 100a. It's mainly for a MK 55lb Endura transom mount on a small jon boat. Got it for $589 cdn delivered. There are obviously less expensive, and more expensive options out there. For me, this choice seemed to be the best value proposition...8 year warranty, Bluetooth monitoring built-in, BMS with overcharging and cold weather protection, reputable company, and lots of solid reviews. Really haven't used it much as of yet. Ran it for about an hour and it was barely depleted according to the Bluetooth app. I will say the light weight is incredible compared to my old lead-acid and AGM's...for my main purpose of packing it into back lakes, my shoulder and back are already thanking me. On top of that, considering I was lucky to get 4 to 5 years out of a LA or AGM, I think it was money well spent. Probably will replace with the same for the Terranova on my Lund when the time comes. Speaking of which...spot lock on my TerraNova kept us on top of some fish this morning. Got a few slot size fish (FMZ18) for a fish fry tonight, and released a few bigger ones..   "
1085395,EC1,2023-05-23 00:35:00,930,There seems to be some reason that Canbat hasn’t been able to successfully market over to eastern Canada. They are the biggest lithium company in Canada based in BC. They have the most skus for different amp hours it seems and the 10 year warranty includes them paying for your warranty shipping. Used them for the first time over the weekend and they seem fantastic. I have a set of ionic as well and those were like $1000 per battery. $500 tax in for 50amp Canbat shipped to my door and I have them wired parallel to power a 24v maxxum. The $60 Bluetooth battery status is worth it and you’ll find you’ll need to charge once every 2-3 trips most of the time.
1085397,Terry,2023-05-23 01:34:00,14456,I think you mean series not parallel
1085398,smitty55,2023-05-23 04:23:00,928,"Yep, won't work otherwise on that 24V motor"
1085563,DRIFTER_016,2023-06-01 22:19:00,10439,"I'm waiting on a pair of 100 AH AO Lithium batteries to run my TM and when on vacay in my new camping rig it will run it too. Need to swap out the solar charge controller in the new camper though as I believe it doesn't support lithium. I'll have to see, maybe I'll get lucky. "
1085566,akaShag,2023-06-01 23:27:00,2073,"That is a very sharp looking rig!!!  What model is the Ford?  And box length?  I have had several truck campers and loved them, but when I went back to an F-150 from an F-250, the choice narrowed dramatically.  (And I want a WET toilet!) Doug"
1085577,DRIFTER_016,2023-06-02 20:44:00,10439,It's an F150 hybrid. Camper is at the max payload and has a cassette toilet which I'll probably never use and inside/outside showers. Probably never use the inside one. Am going to change the washroom into a clothes closet.
1085595,Dara,2023-06-04 00:00:00,3052,Holy crap...won the lottery did you Drifter?
1085607,DRIFTER_016,2023-06-05 16:49:00,10439,"NAH, my dad left me some $$$ when he passed."
1085910,DICKEYRIGS,2023-06-26 14:43:00,10,Try this!! They are the best bang for your buck. 12V 100Ah Marine Battery - Lithium Trolling Motor Battery (epochbatteries.com)
1085916,DRIFTER_016,2023-06-26 20:04:00,10439,Well AOLithium went and cancelled the order on me because their shipper doesn't ship here. They haven't refunded my $$$ either. Been more than a month and still haven't got my $$$ back. So I would say stay away from this company.  I am not impressed. 🤬
1085917,DICKEYRIGS,2023-06-26 20:34:00,10,That sucks! Stay away from the small cheap companies. This is what can happen and they won't be there for support nor warranty in the future. You don't have to overpay but don't expect a quality product for nothing.
1085918,CrowMan,2023-06-26 20:43:00,413,I had a seamless transaction with them...delivery in 3 days as promised. Did you order through .com or .ca site or Amazon ? I would just call your CC company and have them cancel the charges due to non-delivery of goods.
1085920,DRIFTER_016,2023-06-26 22:38:00,10439,Can't remember if it was .ca or .com. Working with PayPal on reimbursement.
1085927,AKRISONER,2023-06-27 11:21:00,5558,FYI PayPal will charge you for this.  a guy down in the states ripped me off on a Garmin unit I bought. Had to escalate it and they charged me $90 for the escalation
1085929,akaShag,2023-06-27 12:35:00,2073,"I know this is a fishing board, but some of us are also hunters.  FWIW, PayPal is anti-gun.  I refuse to deal with them.  Sorry for the hijack. Doug"
1085930,BillM,2023-06-27 16:54:00,17367,I won't use anything but PayPal Goods and Services.   Has saved my a$$ a few times.
1085931,Terry,2023-06-27 21:42:00,14456,Me too
1085933,DRIFTER_016,2023-06-27 22:31:00,10439,I've never had them charge me anything when getting a refund.
1084097,CrowMan,2023-03-05 17:56:00,413,"Shopping around for a lithium battery for a 55 lb MinnKota. I usually use this motor on a little 12ft jon boat that I pack into back lakes for trout...hence the weight and capacity of a lithium are very appealing. The EcoWorthy 100ah are selling for $479 cdn directly from them or Amazon. This compares to almost double the money for the comparable Dakota product...which seems to be the leading brand. Spec's seem the same. I'm always skeptical when I see such a price disparity. I understand that ""price"" and ""value"" are two different things...usually going by Benjamin Franklin's old adage of ""the bitterness of poor quality remains much longer than the sweet taste of a low price"". I have a 10ah Dakota lithium that I have used for 4 seasons of ice fishing with a Helix, and no complaints.  Anyone have experience with EcoWorthy ? Or other lithium batteries in general ? "
1084099,Fisherman,2023-03-05 20:14:00,7201," You might want to do some diligent research.  A quick look at their reviews didn't see a lot of smiling faces. https://ca.trustpilot.com/review/www.eco-worthy.com All I could find for warranty was 3 years, so if it craps out, guess what."
1084100,BillM,2023-03-05 20:22:00,17367,"Dakota is banking on you thinking their name means anything and paying the price for it.   From the little research I've done there it seems like due to expiring patents more and more companies are jumping on the bandwagon and producing them. Check out Will Prowse on Youtube, he goes through a lot of manufacturers, you'll figure out which batteries are worth it and which one's aren't. I've never pay the premium for Dakota lithiums btw."
1084104,Fisherman,2023-03-06 00:01:00,7201,"Watched a number of his video's, well worth it."
1084105,Brown,2023-03-06 03:39:00,1,"There are other reputable brands less expensive than Dakota, I’ve been using Lynac Lithium (2-60Ah and 1-14ah) out of Thunder Bay for the last five seasons and stoked with their performance.  I am using a 65lb brushless motor on my kayak and have  covered 20klms on a single battery (not trolling)."
1084106,ptf,2023-03-06 11:28:00,3,"I just purchased two 100ah batteries from Aolthium Canada web site . I received them in January so have not used them yet but they look to be very good quality . They also have bluetooth so you can see on your phone the state of charge and current draw $599.00 with free shipping to canada . Make sure you are on the Canadian web site , they have sites for different countrys . They have tear down videos that show the quality of the parts they use . I am happy with my purchase so far , but have only charged them up to store until April . I check the state of charge on my phone just to see how they are holding a charge and they have not lost any power yet ."
1084107,RandyLinden,2023-03-06 14:12:00,40,"Hi  	I was at the point where I needed to replace my boat batteries last spring and wanted to get a new set of Lithium's but the cost was more than double that of Trojans (One of the best wet cell batteries I have ever used and what I was replacing after 5 years of heavy use) but when I took a look at Amazon I found these for about $100 more and decided to give them a go. LifePo4 Battery 12V 100Ah 10000+ Deep Cycles with 100A BMS Grade A Cells for Solar Trolling Motor RV Camping Off-Grid System Household Appliances with Low Temp Protection : Amazon.ca: Sports & Outdoors Used them last season and I am pleased with how well they work. I no longer fish tournaments so I just used the charger that was supplied and had no issues. The batteries were delivered within two days from a warehouse in Montreal. They were well packaged. After hooking up the chargers I noticed that one was not functioning (no LED indicator and no cooling fan operation) I reported the problem and immediately received a replacement charger, so great customer service from Flypower. I plan to add a battery monitoring system this year just because I think it would be interesting to understand how much power I'm actually using. My boat has two Lowrance 12"" and one 9"" display as well as structure scan, active target and a stereo system all operating from one battery and the Ghost trolling motor operates on two more batteries on 24V. I still have a big wet cell cranking battery for the engine. The batteries have reduced the weight in the back of the boat significantly and I feel like it gets on plane a bit easier. At about $400 a piece I would buy these again and may repower my electric golf cart this summer with them."
1084108,AKRISONER,2023-03-06 15:28:00,5558,"the price of these things is collapsing, I somewhat regret going with my 4 AGM's but I couldnt get the price where I wanted it at the time. I wish I could run two 36v lithiums and then have a stand alone 12 for my electronics. We will see how my cranking battery holds up this season, if I start running into issues I may be forced to make the switch anyways."
1084109,CrowMan,2023-03-06 15:46:00,413,"Yeah...it's crazy,  just in the past month or so that I've been looking, the prices have dropped almost week by week. I think I've got it narrowed down to a few brands, but welcome more input. Many thanks to those who have shared their experiences."
1084111,BillM,2023-03-06 18:52:00,17367,I'd also be buying from the US and using a service like Crossborderpickups.    Seems like we're still paying a really high premium over here.
1084116,tbayboy,2023-03-06 22:51:00,1497,I picked up a couple 12v60ah lifepo4's from canbat (canbat.com) for my 80lb ulterra last spring after the original lead acid's hit their end of life.  They were really good guys to deal with and were very responsive when I was asking questions varying from capacity needs (they didn't push to upsell) to post sizes etc.  Found quite a few reviews of the company that were good and they do a 10 year warranty and I didn't want to deal with any cross border stuff. I also picked up a Norco charger (3 bank charger - 2 for these guys) which works great - don't forget to include that in your budget.  After one season I'm really happy. The bluetooth app makes it really easy to use tell how much juice you have left (will show me how many hours at the current draw and so on) and over the winter I don't do anything - they were at 70% after the last time on the water and they're still at 70% here in March.
1084117,Terry,2023-03-07 01:04:00,14456,I thought lithium batteries should never be left not fully charged for any period of time
1084118,tbayboy,2023-03-07 01:22:00,1497,"What I read and was told was anywhere from 50%+ is good for longer term storage (https://battlebornbatteries.com/faq-how-to-winterize-your-batteries , https://explorevanx.com/blog/how-to-store-lifepo4-12v-batteries, https://www.evlithium.com/Blog/how-to-store-lifepo4-batteries-for-long-term.html and others). The idea is to ensure any residual self discharge won't put you in a danger level where you kill the battery as apparently the batttery monitoring systems can't detect/help with this slow drain. But that does bring up one point that I really found when investigating last winter: because its relatively new tech for our use cases (using them as deep cycle batteries in a boat) the info is really all over the place. How best to charge, how to store, how to protect them, what to look for when buying - you'll find a lot of different answers to any given question.  Hopefully that all settles as more people use them in situations like us but for now I'd just recommend making sure to not trust any one source of info and if you can get an answer from the seller/warrantor that would be best (canbat told me they'd be fine at anything over 50% for the winter - https://www.canbat.com/faq-lithium-iron-phosphate-lifepo4/) Oh and for my case they're stored in the boat in a heated (10 degrees) garage. Storing them in below freezing and especially charging in below freezing is a whole different thing. Now someone remind me to follow up here next month when I take the boat out and find out that all the answers are wrong and I'm out of power 10 feet from the dock"
